"plenPropId";"plenPropDesc";"propRelacSigla";"propRelacNumero";"propRelacAno";"propRelacId";"propRelacApelido";"propRelacEmenta";"propRelacOrgaoOrigem"
"20172";"Nº 2/2017 - PT/SF -  EMPRESA BRASIL DE COMUNICAÇÃO (EBC)";"    ";"0";"0";;;;
"20175";"Nº 9/2017 - PT/CD - INTERDIÇÃO A ESTABELECIMENTO ENVOLVIDO EM ...";"    ";"0";"0";;;;
"20176";"Nº 10/2017 - PT/CD - CARTÃO REFORMA: 20% P/ FAMÍLIAS DA ZONA RURAL";"    ";"0";"0";;;;
"20177";"Nº 12/2017 - PT, PCdoB/CD - LEI DE MIGRAÇÃO";"    ";"0";"0";;;;
"20178";"Nº 5/2017 - PT/CD - NORMAS DE SEGURANÇA EM CASAS DE ESPETÁCULOS";"    ";"0";"0";;;;
"20181";"Nº 49/2016 - PT/CD - PROFISSÃO DE DESIGNER EM INTERIORES";"    ";"0";"0";;;;
"20184";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"20192";"EMENDA AGLUTINATIVA Nº 1";"    ";"0";"0";;;;
"20197";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"20198";"REQUERIMENTO DE VOTAÇÃO NOMINAL DO REQ. DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"20206";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"20225";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"20227";"SUBSTITUTIVO DA COMISSÃO ESPECIAL";"    ";"0";"0";;;;
"20231";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"20238";"REQUERIMENTO DE VOTAÇÃO NOMINAL DO REQ. DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"20245";"REQUERIMENTO DE VOTAÇÃO NOMINAL DO REQ. DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"20286";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"20291";"SUBSTITUTIVO DA CSPCCO";"    ";"0";"0";;;;
"20292";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"20309";"EMENDA Nº 1 DO SENADO FEDERAL AO PLV Nº 12/2017";"    ";"0";"0";;;;
"20316";"REQUERIMENTO DE QUEBRA DE INTERSTÍCIO";"    ";"0";"0";;;;
"20325";"EMENDA Nº 8 DO SENADO FEDERAL AO PLV Nº 12/2017";"    ";"0";"0";;;;
"20331";"EMENDA Nº 3 DO SENADO FEDERAL AO PLV Nº 12/2017";"    ";"0";"0";;;;
"20332";"EMENDA Nº 4 DO SENADO FEDERAL AO PLV Nº 12/2017";"    ";"0";"0";;;;
"20333";"EMENDA Nº 6 DO SENADO FEDERAL AO PLV Nº 12/2017";"    ";"0";"0";;;;
"20334";"EMENDA Nº 7 DO SENADO FEDERAL AO PLV Nº 12/2017";"    ";"0";"0";;;;
"20336";"REQUERIMENTO DE QUEBRA DE INTERSTÍCIO";"    ";"0";"0";;;;
"20337";"EMENDA Nº 5 DO SENADO FEDERAL AO PLV Nº 12/2017";"    ";"0";"0";;;;
"20341";"DTQ. 3 - PT - EMENDA Nº 9";"    ";"0";"0";;;;
"20343";"PROJETO DE LEI DE CONVERSÃO Nº 18";"    ";"0";"0";;;;
"20345";"PARECER DA C.M. P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...";"    ";"0";"0";;;;
"20362";"PARECER DA C.M. P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...";"    ";"0";"0";;;;
"20364";"PROJETO DE LEI DE CONVERSÃO Nº 20/2017";"    ";"0";"0";;;;
"20380";"REQUERIMENTO DE QUEBRA DE INTERSTÍCIO";"    ";"0";"0";;;;
"20393";"REQUERIMENTO DE QUEBRA DE INTERSTÍCIO";"    ";"0";"0";;;;
"20398";"DTQ. 6: PT - EMENDA Nº 10";"    ";"0";"0";;;;
"20403";"DTQ. 15: PCdoB - CAPUT E INCISOS I A IV DO ART. 7º DO PLV";"    ";"0";"0";;;;
"20405";"REQUERIMENTO DE VOTAÇÃO NOMINAL DO REQ. DE VOTAÇÃO ART. POR ART.";"    ";"0";"0";;;;
"20412";"REQUERIMENTO DE QUEBRA DE INTERSTÍCIO";"    ";"0";"0";;;;
"20421";"PROJETO DE DECRETO LEGISLATIVO";"    ";"0";"0";;;;
"20444";"REQUERIMENTO DE QUEBRA DE INTERSTÍCIO";"    ";"0";"0";;;;
"20453";"REQ. DE ADMISSIBILIDADE P/VOTAÇÃO EM GLOBO DOS DESTAQUES SIMPLES";"    ";"0";"0";;;;
"20454";"VOTAÇÃO EM GLOBO DA ADMISSIBILIDADE DOS DESTAQUES SIMPLES";"    ";"0";"0";;;;
"20488";"ENCERRAMENTO DA DISCUSSÃO DO PARECER DA CCJC À SIP Nº 1/2017";"    ";"0";"0";;;;
"20491";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"20496";"PARECER DA CCJC PELO INDEFERIMENTO DA SIP Nº 1/2017";"    ";"0";"0";;;;
"20512";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"20513";"REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO";"    ";"0";"0";;;;
"20518";"PROJETO DE LEI DE CONVERSÃO Nº 27/2017";"    ";"0";"0";;;;
"20525";"PARECER DA C.M. P/ NÃO ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...";"    ";"0";"0";;;;
"20526";"PROJETO DE LEI DE CONVERSÃO Nº 24/2017";"    ";"0";"0";;;;
"20532";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"20533";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"20534";"REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO";"    ";"0";"0";;;;
"20539";"DTQ 4: PRB - EMENDA Nº 4";"    ";"0";"0";;;;
"20543";"DTQ 8: PDT - EMENDA Nº 2";"    ";"0";"0";;;;
"20546";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"20552";"PARECER DA C.M. P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...";"    ";"0";"0";;;;
"20558";"PROJETO DE LEI";"    ";"0";"0";;;;
"20566";"DTQ. 1: PR - EMENDA Nº 7";"    ";"0";"0";;;;
"20570";"DTQ. 5: PV - EMENDA Nº 5";"    ";"0";"0";;;;
"20572";"DTQ. 7: BL. PP/PTdoB - PARÁG. 3º E 4º DO ART. 29 DA LEI 6015/73...";"    ";"0";"0";;;;
"20603";"REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO";"    ";"0";"0";;;;
"20608";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"20635";"REQUERIMENTO DE VOTAÇÃO NOMINAL DO REQ. DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"20657";"REQUERIMENTO DE QUEBRA DE INTERSTÍCIO";"    ";"0";"0";;;;
"20658";"REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES";"    ";"0";"0";;;;
"20671";"REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO";"    ";"0";"0";;;;
"20672";"REQUERIMENTO DE VOTAÇÃO POR GRUPOS DE ARTIGOS";"    ";"0";"0";;;;
"20673";"REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO";"    ";"0";"0";;;;
"20674";"REQUERIMENTO DE QUEBRA DE INTERSTÍCIO";"    ";"0";"0";;;;
"20680";"Nº 3/2017 - PDT/CD - INCLUSÃO DE APRENDIZES EM ÁREAS DE DESPORTO";"    ";"0";"0";;;;
"20681";"Nº 14/2017 - PSB/CD - RENOVAÇÃO DOS CONTRATOS DE PARCERIA";"    ";"0";"0";;;;
"20682";"Nº 16/2017 - PMDB e PPS/CD, PSDB/SF - FLORESTA NACIONAL DE JAMANXIN";"    ";"0";"0";;;;
"20683";"Nº 17/2017 - PMDB/CD, PSDB/SF - CRIA ÁREA DE PROTEÇÃO AMBIENTAL RIO BRANCO";"    ";"0";"0";;;;
"20684";"Nº 18/2017 - PT/CD - PLANOS E BENEFÍCIOS DA PREVIDÊNCIA SOCIAL E PERÍCIA MÉDICA";"    ";"0";"0";;;;
"20685";"Nº 19/2017 - PCdoB/CD - PRORROGA PRAZO DA NÃO INCIDÊNCIA DO ADICIONAL AO FRETE P";"    ";"0";"0";;;;
"20686";"Nº 10/2017 - PT/CD - CARTÃO REFORMA: 20% PARA FAMÍLIAS DA ZONA RURAL";"    ";"0";"0";;;;
"20687";"Nº 20/2017 - PT/CD - AMPLIA CRITÉRIOS P/ INGRESSO NO QUADRO DE BOMBEIROS E POLIC";"    ";"0";"0";;;;
"20692";"REQUERIMENTO DE QUEBRA DE INTERSTÍCIO";"    ";"0";"0";;;;
"20698";"Nº 22/2017 - BL. RESIST. DEMOCR./SF, PR/CD, PT/CD, PSB/CD - CARREIRA E REMUNERAÇ";"    ";"0";"0";;;;
"20699";"Nº 23/2017 - BL. RESISTÊNCIA DEMOCR./SF, PDT/CD - REGULARIZAÇÃO FUNDIÁRIA";"    ";"0";"0";;;;
"20728";"SUBSTITUTIVO DA CCJC";"    ";"0";"0";;;;
"20733";"DTQ. 1: PT - EMENDA Nº 1 DO SENADO FEDERAL AO PLV 24/2017 (161, II)";"    ";"0";"0";;;;
"20782";"PARECER DA C.M. PELO ATENDIMENTO DOS PRESSUPOSTOS CONSTITUCIONAIS";"    ";"0";"0";;;;
"20784";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"20848";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"20858";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"20861";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"20863";"DTQ. 9: DEM - §13 DO ART. 5º CONST. DO ART. 2º DO PLV";"    ";"0";"0";;;;
"20872";"PROJETO DE DECRETO LEGISLATIVO";"    ";"0";"0";;;;
"20892";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"20893";"PARECER DA C.M. P/ ATENDIMENTO DOS PRESSUPOSTOS CONSTITUCIONAIS";"    ";"0";"0";;;;
"20895";"REQUERIMENTO DE VOTAÇÃO NOMINAL DO REQ. DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"20908";"DTQ. 8: PHS - EMENDA Nº 16";"    ";"0";"0";;;;
"20914";"EMENDA AGLUTINATIVA Nº 1";"    ";"0";"0";;;;
"20916";"DTQ 7: PDT - EMENDA Nº 109";"    ";"0";"0";;;;
"20942";"VOTAÇÃO DOS DESTAQUES SIMPLES - GRUPO 1";"    ";"0";"0";;;;
"20964";"EMENDA AGLUTINAVA Nº 5";"    ";"0";"0";;;;
"20981";"DTQ 3: PPS - EMENDA Nº 13";"    ";"0";"0";;;;
"20990";"SUBEMENDA SUBSTITUTIVA GLOBAL";"    ";"0";"0";;;;
"20994";"DTQ 23: PT - EMENDA Nº 15";"    ";"0";"0";;;;
"20996";"ADMISSIBILIDADE DO DESTAQUE Nº 5";"    ";"0";"0";;;;
"21006";"PROJETO DE LEI";"    ";"0";"0";;;;
"21021";"DTQ. 19: PODEMOS - EMENDA Nº 19";"    ";"0";"0";;;;
"21024";"DTQ. 15: PSOL - EMENDA Nº 7";"    ";"0";"0";;;;
"21031";"PROJETO DE LEI";"    ";"0";"0";;;;
"21033";"PROJETO DE LEI";"    ";"0";"0";;;;
"21052";"REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO";"    ";"0";"0";;;;
"21115";"REQ. DE ADMISSIBILIDADE P/ VOTAÇÃO EM GLOBO DOS DESTAQUES SIMPLES";"    ";"0";"0";;;;
"21116";"REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES";"    ";"0";"0";;;;
"21127";"REQ. DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO";"    ";"0";"0";;;;
"21128";"REQUERIMENTO DE VOTAÇÃO POR PARTES";"    ";"0";"0";;;;
"21132";"DTQ. 17: PSOL - § 1º DO ART. 19 DO SUBSTITUTIVO";"    ";"0";"0";;;;
"21133";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"21152";"REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR UMA SESSÃO";"    ";"0";"0";;;;
"21154";"PARECER DA CCJC PELO INDEFERIMENTO DA SIP Nº 2/2017";"    ";"0";"0";;;;
"21157";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"21166";"PARECER DA C.M. P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...";"    ";"0";"0";;;;
"21169";"PARECER DA C.M. P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...";"    ";"0";"0";;;;
"21171";"REQUERIMENTO DE QUEBRA DE INTERSTÍCIO";"    ";"0";"0";;;;
"21174";"DTQ 5: PT - EMENDA Nº 95";"    ";"0";"0";;;;
"21175";"DTQ 18: PT - EMENDA Nº 124";"    ";"0";"0";;;;
"21180";"REQ. DE PARA VOTAÇÃO EM GLOBO DOS DESTAQUES SIMPLES";"    ";"0";"0";;;;
"21189";"VOTAÇÃO EM GLOBO DA ADMISSIBILIDADE DOS DESTAQUES SIMPLES";"    ";"0";"0";;;;
"21190";"REQUERIMENTO DE QUEBRA DE INTERSTÍCIO";"    ";"0";"0";;;;
"21194";"DTQ 23: PSB - EMENDA Nº 8";"    ";"0";"0";;;;
"21197";"PARECER DA C.M.O P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...";"    ";"0";"0";;;;
"21207";"PARECER DA C.M. P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...";"    ";"0";"0";;;;
"21217";"PARECER DA C.M. P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...";"    ";"0";"0";;;;
"21218";"PROJETO DE LEI DE CONVERSÃO Nº 37/2017";"    ";"0";"0";;;;
"21222";"PARECER DA C.M. P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...";"    ";"0";"0";;;;
"21223";"PROJETO DE LEI DE CONVERSÃO Nº 33/2017";"    ";"0";"0";;;;
"21226";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"21257";"EMENDA DE PLENÁRIO Nº 1 COM PARECER FAVORÁVEL";"    ";"0";"0";;;;
"21263";"DTQ. 1: PMDB - PREFERÊNCIA PARA O PL Nº 3.019/2015";"    ";"0";"0";;;;
"21268";"SUBSTITUTIVO DA CSPCCO";"    ";"0";"0";;;;
"21280";"DTQ 4: PMDB - ART. 2º DO PL Nº 4.536/2016, APENSADO";"    ";"0";"0";;;;
"21284";"DTQ 1: DEM - PREFERÊNCIA PARA O PL Nº 8.504/2017";"    ";"0";"0";;;;
"21295";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"21297";"EMENDAS DE PLENÁRIO DE NºS 1, 2 E 3 COM PARECER PELA REJEIÇÃO";"    ";"0";"0";;;;
"21298";"PROJETO DE LEI";"    ";"0";"0";;;;
"21300";"Nº 26/2017- PMDB-CD, PCdoB-CD, PSDB-SF e PT-SF - RECINE";"    ";"0";"0";;;;
"21301";"Nº 29/2017- PV-CD, PSDB-SF e BL. PROS/PSL-CD - PRO-SANTAS CASAS";"    ";"0";"0";;;;
"21302";"Nº 30/2017-PT, BL. PP/AVANTE, PSD, BL. PTB/PROS (CD )- DÍVIDA PREVIDENCIÁRIA";"    ";"0";"0";;;;
"21312";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"21321";"SUBEMENDA SUBSTITUTIVA GLOBAL";"    ";"0";"0";;;;
"21323";"DTQ 7: PT - ART. 4º DA SUBEMENDA SUBSTITUTIVA GLOBAL";"    ";"0";"0";;;;
"21324";"DTQ 8: PT - ART. 1º DA SUBEMENDA SUBSTITUTIVA GLOBAL";"    ";"0";"0";;;;
"21339";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"21356";"DTQ. 1: PDT - ART. 6º DO PLV Nº 32/2017";"    ";"0";"0";;;;
"21357";"DTQ. 4: PT - ART. 5º DO PLV Nº 32/2017";"    ";"0";"0";;;;
"21358";"DTQ. 5: PT - § 5º DO ART. 2º DA LEI Nº 1.1079/2004, ALTERADO P/ ART. 6º DO PLV";"    ";"0";"0";;;;
"21359";"DTQ. 6: PT - ART. 7º DO PLV Nº 32/2017";"    ";"0";"0";;;;
"21360";"DTQ. 7: SD - EMENDA Nº 1";"    ";"0";"0";;;;
"21394";"DTQ 22 - PSOL - EMENDA Nº 105";"    ";"0";"0";;;;
"21398";"EMENDA AGLUTINATIVA Nº 6";"    ";"0";"0";;;;
"21413";"DTQ 10 - PMDB - EMENDA Nº 98";"    ";"0";"0";;;;
"21414";"DTQ 11 - BLOCO PTB/PROS/PSL/PRP - EMENDA Nº 22";"    ";"0";"0";;;;
"21416";"DTQ 12 - DEM - ART. 19 DO PLV Nº 37/2017";"    ";"0";"0";;;;
"21418";"REQUERIMENTO DE QUEBRA DE INTERSTÍCIO";"    ";"0";"0";;;;
"21430";"PROJETO DE DECRETO LEGISLATIVO";"    ";"0";"0";;;;
"21432";"PROJETO DE DECRETO LEGISLATIVO";"    ";"0";"0";;;;
"21433";"PROJETO DE DECRETO LEGISLATIVO";"    ";"0";"0";;;;
"21434";"PROJETO DE DECRETO LEGISLATIVO";"    ";"0";"0";;;;
"21435";"PROJETO DE DECRETO LEGISLATIVO";"    ";"0";"0";;;;
"21478";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"21486";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"21487";"INVERSÃO DE PAUTA";"    ";"0";"0";;;;
"21488";"REQUERIMENTO DE VOTAÇÃO NOMINAL DO REQ. DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"21491";"DTQ. 5 - PV - PREFERÊNCIA PARA O PL 9086/2017";"    ";"0";"0";;;;
"21498";"PROJETO DE LEI";"    ";"0";"0";;;;
"21499";"EMENDAS COM PARECER FAVORÁVEL";"    ";"0";"0";;;;
"21505";"REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO";"    ";"0";"0";;;;
"21507";"EMENDAS COM PARECER CONTRÁRIO";"    ";"0";"0";;;;
"21517";"REQUERIMENTO DE VOTAÇÃO NOMINAL DO REQ. DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"21529";"REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO";"    ";"0";"0";;;;
"21530";"REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES";"    ";"0";"0";;;;
"21531";"DTQ. 2 - PSOL - PREFERÊNCIA PARA O TEXTO ORIGINAL DA PEC.";"    ";"0";"0";;;;
"21534";"REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES";"    ";"0";"0";;;;
"21545";"DTQ 12 - PT - EMENDA Nº 26";"    ";"0";"0";;;;
"21551";"DTQ 14 - PT - EMENDA Nº 17";"    ";"0";"0";;;;
"21552";"DTQ 16 - PSB - EMENDA Nº 12";"    ";"0";"0";;;;
"21553";"DTQ 15 - PSB - ART. 6º DO PLV";"    ";"0";"0";;;;
"21554";"REQUERIMENTO DE QUEBRA DE INTERSTÍCIO";"    ";"0";"0";;;;
"21560";"EMENDA Nº 2 DO SENADO FEDERAL";"    ";"0";"0";;;;
"21562";"PROJETO DE DECRETO LEGISLATIVO";"    ";"0";"0";;;;
"21578";"URGÊNCIA PARA APRECIAÇÃO DO PRC Nº 294/2017";"    ";"0";"0";;;;
"21579";"PROJETO DE RESOLUÇÃO";"    ";"0";"0";;;;
"21581";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"21583";"REQUERIMENTO DE QUEBRA DE INTERSTÍCIO";"    ";"0";"0";;;;
"21590";"REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO";"    ";"0";"0";;;;
"21593";"QUEBRA DE INTERSTÍCIO PARA O 2º TURNO DA PEC 212/2016";"    ";"0";"0";;;;
"21599";"PROJETO DE LEI";"    ";"0";"0";;;;
"21610";"REQUERIMENTO DE VOTAÇÃO NOMINAL DO REQ. DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"21611";"REQUERIMENTO DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"21618";"URGÊNCIA PARA APRECIAÇÃO DO PL Nº 6.437/2017";"    ";"0";"0";;;;
"21631";"DTQ 3 - SOLIDARIEDADE - EMENDA Nº 31";"    ";"0";"0";;;;
"21642";"DTQ. 15 - PPS - ALÍNEA ""a"", CONST. DO INC. II DO ART. 2º DA EMENDA SUBSTITUTIVA";"    ";"0";"0";;;;
"21643";"SUBEMENDA SUBSTITUTIVA GLOBAL";"    ";"0";"0";;;;
"21644";"DTQ. 16 - PSB - EMENDA Nº 9";"    ";"0";"0";;;;
"21645";"DTQ. 17 - PSOL - ART. 8º DA SUBEMENDA SUBSTITUTIVA GLOBAL";"    ";"0";"0";;;;
"21646";"REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO";"    ";"0";"0";;;;
"21650";"DTQ. 1 - PSD - PREFERÊNCIA PARA O PL 8965/2017";"    ";"0";"0";;;;
"21654";"Nº 32/2017 - PCdoB/CD - LIMITE PARA CONTRIB. E DOAÇÕES A CAMPANHAS";"    ";"0";"0";;;;
"21655";"Nº 36/2017 - PSPB/CD - PARCELAMENTO DO REFIS";"    ";"0";"0";;;;
"21656";"Nº 38/2017 - DEM/BLOCO PTB/CD - CONCESSÃO DE PORTE DE ARMA A AGENTES DE TRÂNSITO";"    ";"0";"0";;;;
"21690";"EMENDAS DO SENADO FEDERAL";"    ";"0";"0";;;;
"21713";"SUBSTITUTIVO DA CFT";"    ";"0";"0";;;;
"21716";"DTQ. 6 - PRB - EMENDA Nº 11";"    ";"0";"0";;;;
"21717";"REQUERIMENTO DE VOTAÇÃO NOMINAL DO REQ. DE RETIRADA DE PAUTA";"    ";"0";"0";;;;
"21720";"EMENDAS DO SENADO FEDERAL";"    ";"0";"0";;;;
"21728";"32/2017 - PCdoB/CD - LIMITE PARA CONTRIBUIÇÕES E DOAÇÕES A CAMPANHAS ELEITORAIS";"    ";"0";"0";;;;
"21729";"Nº 25/2017 -PSOL/CD -  AUDITORIA DA DÍVIDA PÚBLICA.";"    ";"0";"0";;;;
"21734";"REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO";"    ";"0";"0";;;;
"21735";"REQUERIMENTO DE QUEBRA DE INTERSTÍCIO";"    ";"0";"0";;;;
"21739";"REQUERIMENTO DE VOTAÇÃO NOMINAL DO REQ. DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO";"    ";"0";"0";;;;
"21749";"EMENDAS DO SENADO FEDERAL";"    ";"0";"0";;;;
"21763";"PROJETO DE DECRETO LEGISLATIVO";"    ";"0";"0";;;;
"21793";"SUBSTITUTIVO DA CCJC";"    ";"0";"0";;;;
"21794";"DTQ1: PT: ART. 3º";"    ";"0";"0";;;;
"21814";"REQUERIMENTO DE QUEBRA DE INTERSTÍCIO";"    ";"0";"0";;;;
"21820";"PROJETO DE LEI";"    ";"0";"0";;;;
"21826";"DTQ. 1 - DEM - EMENDA Nº 2";"    ";"0";"0";;;;
"21890";"Nº 41 DE 2017 - DTQ - PT-CD, PCdoB-CD,DEM-CD - REGRAS PARA ADOÇÃO";"    ";"0";"0";;;;
"22123";"PSDB, PT, DEM, PP/CD - REFIS RURAL";"    ";"0";"0";;;;
"22124";"PT/CD; PSDB/SF - NEGOCIAÇÃO COLETIVA NA ADM. PÚBLICA";"    ";"0";"0";;;;
"22125";"PR,PSB/CD -  ALTERA CÓDIGO DE TRÂNSITO";"    ";"0";"0";;;;
"22126";"PT/CD -  CRIAÇÃO DA AGÊNCIA NACIONAL DE MINERAÇÃO...";"    ";"0";"0";;;;
"22127";"PT/CD -  PRORROGAÇÃO DO RECINE";"    ";"0";"0";;;;
"22128";"PT/CD -  ALTERA LDO PARA 2018";"    ";"0";"0";;;;
"22130";"VETOS Nº 4/2018 Nº 5/2018";"    ";"0";"0";;;;
"22310";"PROGRAMA NACIONAL DE MICROCRÉDITO";"    ";"0";"0";;;;
"22366";"DTQ. 1 - PRESTAÇÃO DE SERVIÇO AO SUS POR ÓRGÃO DO SISNAD";"    ";"0";"0";;;;
"22410";"4º SECRETÁRIO MESA DIRETORA DA CÂMARA - DEP. ANDRÉ DE PAULA (PSD/PE)";"    ";"0";"0";;;;
"22776";"Nº 14/2018 - PPS/CD -  PLANO NACIONAL DE VIAÇÃO";"    ";"0";"0";;;;
"22784";"URGÊNCIA PARA APRECIAÇÃO DOS PLNs DE Nºs 13/2018, 15/2018 E 10/2018";"    ";"0";"0";;;;
"23638";"PROJETO DE DECRETO LEGISLATIVO";"    ";"0";"0";;;;
"23725";"RETIRADA DE TRAMITAÇÃO DO PL Nº 4578/2001";"    ";"0";"0";;;;
"24877";"PT (CD) - INSTITUIÇÃO DE CONCURSOS REGIONAIS PARA INCENTIVAR NOVOS...";"    ";"0";"0";;;;
"24999";"PL-CD, PT-CD ""PRESTAÇÃO DE ASSISTÊNCIA ODONTOLÓGICA OBRIGATÓRIA""";"    ";"0";"0";;;;
"25000";"DEM, PDT (CD) ""PENA PARA PROPALAÇÃO OU DIVULGAÇÃO DE ATO OBJETO...""";"    ";"0";"0";;;;
"25001";"PP, MDB, PTB, PT (CD) ""INSTITUIÇÃO DE CONCURSO REGIONAIS PARA ...""";"    ";"0";"0";;;;
"25002";"PT-CD ""SISTEMA NACIONAL DE POLÍTICAS PÚBLICAS SOBRE DROGAS""";"    ";"0";"0";;;;
"25228";"PDT (CD), PT (SF) - ORGANIZAÇÃO DA PRESIDÊNCIA DA REPÚBLICA E DOS ...";"    ";"0";"0";;;;
"25230";"PSOL (CD), PT (SF) - ISENÇÃO DE COBRANÇA DE BAGAGEM";"    ";"0";"0";;;;
"25295";"PROTEÇÃO DE DADOS PESSOAIS";"    ";"0";"0";;;;
"25296";"REGULAMENTA A PROFISSÃO DE CUIDADOR";"    ";"0";"0";;;;
"25297";"CADASTRO NACIONAL DE PESSOA IDOSA";"    ";"0";"0";;;;
"25298";"PRAZO PARA STF JULGAR ADI, ADPF E MS EM CASO DE CONCESSÃO...";"    ";"0";"0";;;;
"25800";"NOVO (CD) - PROPAGANDA PARTIDÁRIA";"    ";"0";"0";;;;
"25803";"ORDEM PREFERENCIAL INDENIZAÇÃO MULHERES MARISQUEIRAS";"    ";"0";"0";;;;
"25805";"PAGAMENTO MULTA ELEITORAL E PRAZO APLIC. INELEGIBILIDADE";"    ";"0";"0";;;;
"25971";"EM BLOCO DOS PLN´S: 28, 42 E 48";"    ";"0";"0";;;;
"25972";"PLN´S: 49, 46, 50, 25, 26, 35, 37, 44, 47, 24,29,30,3132,34,36,39,40,43,10,15,21";"    ";"0";"0";;;;
